customer_id,company_name,tier,industry,country,signup_date,subscription_id,plan_type,billing_cycle,mrr,seats_purchased,start_date,end_date,status,churn_reason,license_utilization_rate,feature_adoption_score,weekly_active_days,api_calls_monthly,last_active_days_ago,total_tickets,avg_resolution_time_hrs,escalated_tickets_count,csat_score,churn_label
CUST-10502,Vanguard Sphere 133,Mid-Market,Fintech,Canada,2024-03-12,SUB-20502,Growth,Monthly,3744.15,77,2024-03-12,2024-08-13,Churned,Low Adoption & License Waste,0.359,57,5,15441,5,2,7.0,0,4.0,1
CUST-10503,Omni Labs 133,SMB,E-Commerce,United States,2024-03-12,SUB-20503,Starter,Annual,355.92,16,2024-03-12,2025-01-25,Churned,Support / SLA Frustration,0.891,54,0,11564,3,6,103.5,2,2.0,1
CUST-10504,Hyper Flow 133,SMB,Healthcare,Canada,2024-03-13,SUB-20504,Growth,Monthly,724.84,10,2024-03-13,,Active,,0.585,63,5,24120,19,3,8.7,0,4.8,0
CUST-10505,Zenith Corp 133,Mid-Market,Fintech,United States,2024-03-13,SUB-20505,Scale,Annual,2309.37,85,2024-03-13,,Active,,0.634,47,1,32302,5,3,73.2,2,2.9,0
CUST-10506,Quantum Stack 133,SMB,E-Commerce,United States,2024-03-13,SUB-20506,Starter,Annual,447.76,15,2024-03-13,,Active,,1.0,86,6,28071,18,3,17.3,0,5.0,0
CUST-10507,Nexus AI 133,SMB,Healthcare,United Kingdom,2024-03-13,SUB-20507,Growth,Monthly,154.84,16,2024-03-13,,Active,,0.802,65,5,1409,0,6,72.8,3,2.9,0
CUST-10508,Vertex Scale 133,SMB,Healthcare,Canada,2024-03-13,SUB-20508,Starter,Monthly,713.83,19,2024-03-13,,Active,,0.585,65,2,18536,0,1,16.3,0,3.8,0
CUST-10509,Blue Systems 133,SMB,E-Commerce,United States,2024-03-14,SUB-20509,Starter,Annual,362.03,16,2024-03-14,,Active,,0.804,78,5,12713,14,6,14.7,0,3.9,0
CUST-10510,Apex Logic 134,SMB,Fintech,United States,2024-03-14,SUB-20510,Growth,Monthly,569.9,13,2024-03-14,2024-06-17,Churned,Support / SLA Frustration,0.807,58,1,2703,1,2,111.1,0,2.6,1
CUST-10511,Cloud Hub 134,Mid-Market,Cybersecurity,United Kingdom,2024-03-14,SUB-20511,Scale,Annual,1371.5,37,2024-03-14,,Active,,0.817,73,6,7265,4,6,13.4,0,4.4,0
CUST-10512,Data Pay 134,SMB,Logistics & Supply Chain,United States,2024-03-14,SUB-20512,Growth,Annual,624.95,9,2024-03-14,,Active,,0.68,85,5,13229,2,5,117.1,2,2.8,0
CUST-10513,Nova Works 134,SMB,SaaS / Tech,United States,2024-03-15,SUB-20513,Starter,Monthly,489.14,9,2024-03-15,2024-11-01,Churned,Competitor Alternative,0.668,77,1,20934,0,3,22.3,0,4.2,1
CUST-10514,Pulse Security 134,Enterprise,Fintech,United Kingdom,2024-03-15,SUB-20514,Scale,Monthly,10266.44,334,2024-03-15,2025-02-18,Churned,Support / SLA Frustration,0.953,80,6,8588,1,8,71.4,1,1.4,1
CUST-10515,Stratum Analytics 134,Enterprise,SaaS / Tech,United States,2024-03-15,SUB-20515,Enterprise Plus,Annual,7514.27,374,2024-03-15,,Active,,0.766,49,5,2888,0,4,8.1,0,4.7,0
CUST-10516,Sync Tech 134,Mid-Market,Logistics & Supply Chain,United Kingdom,2024-03-15,SUB-20516,Scale,Annual,3188.13,89,2024-03-15,,Active,,0.547,60,4,6250,8,7,97.3,5,1.7,0
CUST-10517,Vanguard Sphere 134,SMB,SaaS / Tech,United Kingdom,2024-03-16,SUB-20517,Growth,Annual,311.47,22,2024-03-16,2024-06-13,Churned,Price / Budget Cuts,1.0,71,7,8568,5,5,23.8,0,4.7,1
CUST-10518,Omni Labs 134,SMB,Fintech,Canada,2024-03-16,SUB-20518,Starter,Annual,668.62,11,2024-03-16,,Active,,0.499,48,6,6276,1,4,14.1,0,3.9,0
CUST-10519,Hyper Flow 134,Mid-Market,E-Commerce,Canada,2024-03-16,SUB-20519,Growth,Annual,3360.0,50,2024-03-16,,Active,,0.976,68,4,68554,10,3,5.6,0,4.1,0
CUST-10520,Zenith Corp 134,SMB,Logistics & Supply Chain,United Kingdom,2024-03-16,SUB-20520,Growth,Monthly,452.19,11,2024-03-16,,Active,,0.488,63,2,14352,3,4,19.7,0,4.0,0
CUST-10521,Quantum Stack 134,Mid-Market,E-Commerce,United Kingdom,2024-03-16,SUB-20521,Growth,Monthly,2195.99,93,2024-03-16,,Active,,0.98,76,2,54302,15,3,5.6,0,4.3,0
CUST-10522,Nexus AI 134,SMB,E-Commerce,Germany,2024-03-16,SUB-20522,Starter,Monthly,382.54,20,2024-03-16,,Active,,0.59,69,5,17825,7,5,8.9,0,4.1,0
CUST-10523,Vertex Scale 134,SMB,E-Commerce,United States,2024-03-16,SUB-20523,Starter,Monthly,663.08,16,2024-03-16,2024-06-27,Churned,Support / SLA Frustration,0.651,91,4,116310,11,4,91.4,3,3.1,1
CUST-10524,Blue Systems 134,SMB,E-Commerce,United States,2024-03-16,SUB-20524,Starter,Monthly,572.87,11,2024-03-16,2024-10-10,Churned,Support / SLA Frustration,1.0,89,4,76441,8,3,114.5,2,3.1,1
CUST-10525,Apex Logic 135,Mid-Market,Fintech,Canada,2024-03-16,SUB-20525,Growth,Monthly,1273.82,79,2024-03-16,2024-10-06,Churned,Internal Restructuring,0.838,62,4,11410,1,5,10.8,0,4.9,1
CUST-10526,Cloud Hub 135,Mid-Market,E-Commerce,United Kingdom,2024-03-16,SUB-20526,Growth,Annual,1082.78,64,2024-03-16,,Active,,1.0,43,3,93361,3,5,19.1,0,4.8,0
CUST-10527,Data Pay 135,Mid-Market,Fintech,United States,2024-03-17,SUB-20527,Scale,Annual,1977.72,94,2024-03-17,,Active,,0.679,58,5,28939,6,5,12.7,0,4.3,0
CUST-10528,Nova Works 135,Enterprise,Healthcare,India,2024-03-17,SUB-20528,Enterprise Plus,Annual,17016.99,489,2024-03-17,,Active,,0.641,80,2,17148,0,5,22.5,0,4.2,0
CUST-10529,Pulse Security 135,SMB,Healthcare,United States,2024-03-17,SUB-20529,Growth,Monthly,726.42,21,2024-03-17,,Active,,0.541,50,2,8617,3,4,17.2,0,3.9,0
CUST-10530,Stratum Analytics 135,SMB,E-Commerce,Canada,2024-03-17,SUB-20530,Growth,Annual,721.17,20,2024-03-17,,Active,,0.992,56,6,28498,2,7,8.9,0,4.7,0
CUST-10531,Sync Tech 135,SMB,Fintech,Canada,2024-03-17,SUB-20531,Growth,Annual,266.52,24,2024-03-17,,Active,,0.592,69,7,5736,1,4,4.9,0,4.6,0
CUST-10532,Vanguard Sphere 135,SMB,SaaS / Tech,Australia,2024-03-17,SUB-20532,Starter,Monthly,649.16,6,2024-03-17,2025-02-13,Churned,Competitor Alternative,0.921,88,4,5462,3,3,12.9,0,4.9,1
CUST-10533,Omni Labs 135,SMB,SaaS / Tech,United States,2024-03-17,SUB-20533,Starter,Monthly,340.41,11,2024-03-17,,Active,,1.0,47,4,16188,8,2,67.3,0,3.1,0
CUST-10534,Hyper Flow 135,SMB,Fintech,United Kingdom,2024-03-17,SUB-20534,Starter,Annual,523.46,23,2024-03-17,2024-08-04,Churned,Support / SLA Frustration,1.0,76,6,52260,6,3,101.0,1,3.1,1
CUST-10535,Zenith Corp 135,SMB,Fintech,United States,2024-03-18,SUB-20535,Starter,Monthly,220.27,21,2024-03-18,2024-11-29,Churned,Support / SLA Frustration,0.785,56,3,53792,0,8,90.5,5,1.2,1
CUST-10536,Quantum Stack 135,SMB,Fintech,United States,2024-03-18,SUB-20536,Growth,Monthly,303.3,17,2024-03-18,,Active,,0.777,100,2,73104,11,7,77.4,5,3.0,0
CUST-10537,Nexus AI 135,Mid-Market,Logistics & Supply Chain,United States,2024-03-18,SUB-20537,Scale,Annual,2727.21,78,2024-03-18,2024-05-25,Churned,Low Adoption & License Waste,0.254,62,6,3328,36,5,21.5,0,4.7,1
CUST-10538,Vertex Scale 135,Mid-Market,E-Commerce,United Kingdom,2024-03-18,SUB-20538,Scale,Annual,3792.41,54,2024-03-18,,Active,,0.711,44,4,9593,13,7,10.6,0,4.8,0
CUST-10539,Blue Systems 135,Enterprise,E-Commerce,United States,2024-03-18,SUB-20539,Enterprise Plus,Annual,11070.03,379,2024-03-18,,Active,,0.319,66,5,2319,6,2,62.6,1,2.9,0
CUST-10540,Apex Logic 136,SMB,Fintech,United States,2024-03-18,SUB-20540,Starter,Annual,428.0,15,2024-03-18,,Active,,0.927,83,1,9769,2,3,7.3,0,3.9,0
CUST-10541,Cloud Hub 136,SMB,E-Commerce,United Kingdom,2024-03-19,SUB-20541,Starter,Monthly,263.31,13,2024-03-19,,Active,,0.649,78,3,2182,3,4,18.4,0,4.1,0
CUST-10542,Data Pay 136,Mid-Market,Logistics & Supply Chain,Canada,2024-03-19,SUB-20542,Growth,Annual,1792.15,61,2024-03-19,2024-06-16,Churned,Support / SLA Frustration,0.781,81,7,53933,12,7,102.3,5,1.9,1
CUST-10543,Nova Works 136,SMB,Logistics & Supply Chain,Canada,2024-03-19,SUB-20543,Starter,Annual,610.91,17,2024-03-19,,Active,,0.66,39,3,7940,8,6,12.2,0,3.9,0
CUST-10544,Pulse Security 136,SMB,E-Commerce,India,2024-03-19,SUB-20544,Starter,Annual,665.31,8,2024-03-19,2024-10-28,Churned,Low Adoption & License Waste,0.374,52,3,89418,22,2,23.2,0,4.5,1
CUST-10545,Stratum Analytics 136,Mid-Market,Fintech,United States,2024-03-19,SUB-20545,Scale,Annual,1887.12,80,2024-03-19,,Active,,0.462,72,4,9411,11,10,111.7,3,1.3,0
CUST-10546,Sync Tech 136,Enterprise,Fintech,Australia,2024-03-19,SUB-20546,Enterprise Plus,Annual,9999.14,273,2024-03-19,,Active,,0.823,58,2,68749,1,6,10.6,0,4.3,0
CUST-10547,Vanguard Sphere 136,SMB,Fintech,Germany,2024-03-19,SUB-20547,Growth,Monthly,276.02,8,2024-03-19,,Active,,0.581,35,7,2637,5,6,8.3,0,3.9,0
CUST-10548,Omni Labs 136,SMB,Healthcare,United States,2024-03-19,SUB-20548,Starter,Monthly,265.02,18,2024-03-19,,Active,,0.617,18,6,81349,6,5,110.9,3,1.8,0
CUST-10549,Hyper Flow 136,SMB,Fintech,United States,2024-03-19,SUB-20549,Starter,Monthly,513.78,10,2024-03-19,,Active,,0.994,42,2,16712,1,2,113.0,1,2.9,0
CUST-10550,Zenith Corp 136,SMB,Healthcare,United States,2024-03-19,SUB-20550,Starter,Annual,199.36,21,2024-03-19,,Active,,0.933,60,5,22357,3,4,3.1,0,4.2,0
CUST-10551,Quantum Stack 136,SMB,Healthcare,United States,2024-03-20,SUB-20551,Starter,Annual,366.37,10,2024-03-20,,Active,,0.915,91,5,33970,0,2,7.6,0,4.1,0
CUST-10552,Nexus AI 136,SMB,Cybersecurity,United Kingdom,2024-03-20,SUB-20552,Starter,Monthly,423.11,11,2024-03-20,2024-10-19,Churned,Competitor Alternative,0.903,87,4,43597,1,2,15.1,0,4.9,1
CUST-10553,Vertex Scale 136,SMB,E-Commerce,United Kingdom,2024-03-20,SUB-20553,Starter,Monthly,674.31,23,2024-03-20,,Active,,1.0,94,0,49245,7,8,4.0,0,4.7,0
CUST-10554,Blue Systems 136,SMB,Logistics & Supply Chain,Canada,2024-03-20,SUB-20554,Starter,Monthly,577.7,23,2024-03-20,2025-03-07,Churned,Low Adoption & License Waste,0.324,73,3,3222,3,2,6.2,0,4.3,1
CUST-10555,Apex Logic 137,Mid-Market,SaaS / Tech,United Kingdom,2024-03-20,SUB-20555,Growth,Monthly,1058.42,72,2024-03-20,2025-02-21,Churned,Support / SLA Frustration,0.787,90,3,45935,0,5,85.7,3,2.7,1
CUST-10556,Cloud Hub 137,Enterprise,Fintech,United States,2024-03-20,SUB-20556,Enterprise Plus,Annual,16154.61,245,2024-03-20,,Active,,0.759,94,3,34141,0,0,4.0,0,4.4,0
CUST-10557,Data Pay 137,Enterprise,SaaS / Tech,Germany,2024-03-20,SUB-20557,Enterprise Plus,Annual,10128.24,244,2024-03-20,,Active,,0.702,58,4,19416,6,4,16.8,0,4.1,0
CUST-10558,Nova Works 137,SMB,Healthcare,United States,2024-03-21,SUB-20558,Starter,Monthly,213.3,17,2024-03-21,,Active,,0.769,78,5,15809,5,3,9.7,0,4.7,0
CUST-10559,Pulse Security 137,SMB,E-Commerce,Australia,2024-03-21,SUB-20559,Growth,Monthly,619.74,8,2024-03-21,2025-02-01,Churned,Support / SLA Frustration,0.298,100,5,2667,8,9,105.4,6,2.7,1
CUST-10560,Stratum Analytics 137,SMB,Healthcare,United States,2024-03-21,SUB-20560,Growth,Monthly,701.11,19,2024-03-21,,Active,,1.0,80,4,19619,0,2,16.7,0,4.7,0
CUST-10561,Sync Tech 137,Mid-Market,Cybersecurity,Australia,2024-03-21,SUB-20561,Scale,Annual,2590.02,86,2024-03-21,,Active,,0.582,49,5,40052,2,1,8.9,0,4.6,0
CUST-10562,Vanguard Sphere 137,Enterprise,Healthcare,United States,2024-03-21,SUB-20562,Enterprise Plus,Annual,17178.65,117,2024-03-21,,Active,,0.916,66,5,4871,0,1,5.3,0,4.7,0
CUST-10563,Omni Labs 137,Enterprise,Healthcare,United States,2024-03-21,SUB-20563,Enterprise Plus,Annual,5949.16,119,2024-03-21,2024-11-18,Churned,Support / SLA Frustration,0.839,38,7,60443,2,2,109.2,1,2.2,1
CUST-10564,Hyper Flow 137,Mid-Market,Cybersecurity,United States,2024-03-21,SUB-20564,Scale,Annual,1210.63,82,2024-03-21,,Active,,0.859,18,3,71605,4,3,21.9,0,4.7,0
CUST-10565,Zenith Corp 137,SMB,Fintech,Canada,2024-03-21,SUB-20565,Growth,Monthly,221.58,5,2024-03-21,2024-10-09,Churned,Price / Budget Cuts,0.885,69,6,37459,0,5,13.8,0,4.4,1
CUST-10566,Quantum Stack 137,Mid-Market,SaaS / Tech,Germany,2024-03-21,SUB-20566,Scale,Monthly,2787.31,85,2024-03-21,,Active,,0.725,96,2,34327,0,5,20.0,0,5.0,0
CUST-10567,Nexus AI 137,Mid-Market,SaaS / Tech,United States,2024-03-21,SUB-20567,Growth,Annual,3625.95,65,2024-03-21,,Active,,0.672,62,4,664,6,6,9.9,0,4.1,0
CUST-10568,Vertex Scale 137,SMB,Logistics & Supply Chain,India,2024-03-22,SUB-20568,Starter,Monthly,706.9,16,2024-03-22,,Active,,0.545,58,4,17999,2,6,23.1,0,4.1,0
CUST-10569,Blue Systems 137,Mid-Market,Cybersecurity,United Kingdom,2024-03-22,SUB-20569,Growth,Monthly,2874.37,55,2024-03-22,,Active,,0.255,12,4,43742,0,6,20.4,0,4.6,0
CUST-10570,Apex Logic 138,SMB,Cybersecurity,United Kingdom,2024-03-22,SUB-20570,Starter,Monthly,679.63,14,2024-03-22,,Active,,0.617,78,3,9215,5,6,2.3,0,4.9,0
CUST-10571,Cloud Hub 138,SMB,Fintech,Germany,2024-03-22,SUB-20571,Growth,Monthly,639.33,19,2024-03-22,2024-11-16,Churned,Price / Budget Cuts,1.0,62,6,16209,0,4,3.5,0,4.1,1
CUST-10572,Data Pay 138,Mid-Market,Logistics & Supply Chain,United States,2024-03-22,SUB-20572,Scale,Annual,1232.52,88,2024-03-22,2024-09-11,Churned,Internal Restructuring,1.0,57,6,18677,3,2,13.3,0,5.0,1
CUST-10573,Nova Works 138,SMB,E-Commerce,United States,2024-03-22,SUB-20573,Starter,Annual,192.65,8,2024-03-22,,Active,,0.5,76,5,9593,2,5,61.3,3,2.8,0
CUST-10574,Pulse Security 138,SMB,E-Commerce,India,2024-03-23,SUB-20574,Growth,Monthly,248.41,21,2024-03-23,,Active,,0.953,72,4,23875,7,4,18.2,0,3.9,0
CUST-10575,Stratum Analytics 138,SMB,Fintech,India,2024-03-23,SUB-20575,Starter,Monthly,427.95,19,2024-03-23,,Active,,0.749,58,2,5690,7,2,15.8,0,4.3,0
CUST-10576,Sync Tech 138,Enterprise,SaaS / Tech,Australia,2024-03-23,SUB-20576,Enterprise Plus,Annual,15858.35,114,2024-03-23,,Active,,0.44,94,5,25077,3,5,18.0,0,4.3,0
CUST-10577,Vanguard Sphere 138,SMB,Cybersecurity,India,2024-03-23,SUB-20577,Growth,Monthly,392.46,17,2024-03-23,2024-09-17,Churned,Switched Tool,0.785,88,4,21619,0,4,3.4,0,3.9,1
CUST-10578,Omni Labs 138,Mid-Market,Cybersecurity,United States,2024-03-23,SUB-20578,Growth,Annual,3756.78,42,2024-03-23,,Active,,0.595,100,3,13999,7,4,10.0,0,4.8,0
CUST-10579,Hyper Flow 138,Mid-Market,Healthcare,Germany,2024-03-24,SUB-20579,Scale,Annual,2792.13,40,2024-03-24,,Active,,0.465,83,5,3313,3,4,15.4,0,4.8,0
CUST-10580,Zenith Corp 138,Mid-Market,Fintech,United States,2024-03-24,SUB-20580,Growth,Monthly,1466.33,72,2024-03-24,,Active,,0.689,44,4,13472,6,6,11.5,0,4.4,0
CUST-10581,Quantum Stack 138,SMB,Healthcare,Australia,2024-03-24,SUB-20581,Starter,Monthly,507.53,15,2024-03-24,,Active,,0.87,62,3,7011,4,2,4.6,0,4.2,0
CUST-10582,Nexus AI 138,Mid-Market,Logistics & Supply Chain,United States,2024-03-24,SUB-20582,Growth,Monthly,3298.24,38,2024-03-24,,Active,,0.496,34,2,20416,7,8,5.1,0,4.5,0
CUST-10583,Vertex Scale 138,Mid-Market,SaaS / Tech,United Kingdom,2024-03-24,SUB-20583,Growth,Monthly,3742.18,96,2024-03-24,,Active,,0.555,69,6,48761,9,1,17.7,0,4.1,0
CUST-10584,Blue Systems 138,SMB,E-Commerce,United Kingdom,2024-03-24,SUB-20584,Growth,Annual,696.12,22,2024-03-24,,Active,,0.596,55,2,51338,1,2,2.5,0,4.1,0
CUST-10585,Apex Logic 139,Mid-Market,Fintech,United States,2024-03-24,SUB-20585,Growth,Annual,2233.74,74,2024-03-24,,Active,,0.568,67,3,27217,0,4,7.1,0,4.5,0
CUST-10586,Cloud Hub 139,Enterprise,Healthcare,United States,2024-03-24,SUB-20586,Scale,Annual,6406.6,276,2024-03-24,,Active,,0.59,75,1,35383,9,5,16.4,0,4.2,0
CUST-10587,Data Pay 139,Enterprise,E-Commerce,India,2024-03-25,SUB-20587,Scale,Annual,5940.32,466,2024-03-25,,Active,,0.774,64,5,16691,1,9,7.7,0,4.1,0
CUST-10588,Nova Works 139,Enterprise,Cybersecurity,Germany,2024-03-25,SUB-20588,Enterprise Plus,Monthly,14484.73,142,2024-03-25,,Active,,0.657,88,1,1231,9,2,7.8,0,4.2,0
CUST-10589,Pulse Security 139,Mid-Market,E-Commerce,United States,2024-03-25,SUB-20589,Growth,Annual,3764.33,49,2024-03-25,,Active,,0.467,100,0,7882,9,6,10.8,0,4.8,0
CUST-10590,Stratum Analytics 139,Enterprise,Healthcare,Canada,2024-03-25,SUB-20590,Enterprise Plus,Annual,16928.32,402,2024-03-25,,Active,,0.756,96,4,7067,0,3,77.0,2,1.4,0
CUST-10591,Sync Tech 139,SMB,E-Commerce,United Kingdom,2024-03-25,SUB-20591,Starter,Monthly,501.4,6,2024-03-25,,Active,,1.0,83,3,39234,6,6,23.8,0,4.3,0
CUST-10592,Vanguard Sphere 139,Mid-Market,Fintech,United States,2024-03-25,SUB-20592,Scale,Annual,1016.39,93,2024-03-25,,Active,,0.891,36,3,26902,0,1,57.0,1,2.5,0
CUST-10593,Omni Labs 139,Mid-Market,Cybersecurity,United States,2024-03-26,SUB-20593,Growth,Monthly,3384.98,86,2024-03-26,2025-01-14,Churned,Competitor Alternative,0.762,73,3,4712,3,4,6.1,0,4.6,1
CUST-10594,Hyper Flow 139,SMB,Healthcare,Germany,2024-03-26,SUB-20594,Starter,Annual,671.6,22,2024-03-26,,Active,,0.595,37,4,2558,10,7,23.0,0,4.7,0
CUST-10595,Zenith Corp 139,Mid-Market,E-Commerce,Canada,2024-03-26,SUB-20595,Growth,Annual,1407.91,97,2024-03-26,,Active,,0.657,49,7,50838,1,2,16.7,0,4.5,0
CUST-10596,Quantum Stack 139,SMB,Healthcare,United Kingdom,2024-03-26,SUB-20596,Starter,Annual,536.26,9,2024-03-26,2025-01-01,Churned,Support / SLA Frustration,0.56,59,5,26880,0,2,59.3,2,1.2,1
CUST-10597,Nexus AI 139,Mid-Market,SaaS / Tech,United Kingdom,2024-03-26,SUB-20597,Scale,Annual,916.68,62,2024-03-26,,Active,,0.627,68,5,6723,2,4,16.1,0,3.9,0
CUST-10598,Vertex Scale 139,Mid-Market,SaaS / Tech,United States,2024-03-27,SUB-20598,Growth,Annual,2334.11,55,2024-03-27,,Active,,0.364,96,5,6373,3,3,106.5,1,2.3,0
CUST-10599,Blue Systems 139,Enterprise,SaaS / Tech,United States,2024-03-27,SUB-20599,Enterprise Plus,Annual,17679.64,349,2024-03-27,2024-08-06,Churned,Support / SLA Frustration,0.844,62,4,10600,2,3,95.3,1,1.3,1
CUST-10600,Apex Logic 140,Mid-Market,Healthcare,United States,2024-03-27,SUB-20600,Growth,Annual,2460.51,42,2024-03-27,,Active,,0.319,81,2,50607,1,4,5.8,0,4.8,0
CUST-10601,Cloud Hub 140,Mid-Market,Healthcare,United States,2024-03-27,SUB-20601,Growth,Annual,2785.5,66,2024-03-27,,Active,,0.768,74,4,5444,12,3,15.2,0,4.1,0
CUST-10602,Data Pay 140,Mid-Market,Fintech,United Kingdom,2024-03-28,SUB-20602,Growth,Annual,3194.45,31,2024-03-28,,Active,,0.565,87,3,20829,1,5,23.1,0,4.8,0
CUST-10603,Nova Works 140,Enterprise,SaaS / Tech,India,2024-03-28,SUB-20603,Enterprise Plus,Annual,17333.43,159,2024-03-28,,Active,,0.681,55,3,36389,0,4,18.0,0,4.7,0
CUST-10604,Pulse Security 140,Enterprise,Fintech,United States,2024-03-28,SUB-20604,Enterprise Plus,Annual,12161.17,306,2024-03-28,,Active,,0.515,65,1,1219,3,6,19.6,0,4.0,0
CUST-10605,Stratum Analytics 140,Mid-Market,E-Commerce,United States,2024-03-28,SUB-20605,Growth,Monthly,2767.58,31,2024-03-28,2024-06-06,Churned,Support / SLA Frustration,0.85,37,5,36758,2,4,49.8,0,1.5,1
CUST-10606,Sync Tech 140,Mid-Market,Logistics & Supply Chain,United Kingdom,2024-03-29,SUB-20606,Growth,Annual,2667.25,71,2024-03-29,,Active,,0.807,98,4,5633,10,5,18.8,0,4.4,0
CUST-10607,Vanguard Sphere 140,Mid-Market,Logistics & Supply Chain,Germany,2024-03-29,SUB-20607,Growth,Annual,2442.05,63,2024-03-29,2024-10-24,Churned,Support / SLA Frustration,0.937,71,3,17415,6,4,92.8,3,1.9,1
CUST-10608,Omni Labs 140,SMB,Healthcare,Canada,2024-03-29,SUB-20608,Starter,Monthly,153.51,23,2024-03-29,,Active,,0.706,75,2,9380,2,8,20.9,0,3.8,0
CUST-10609,Hyper Flow 140,SMB,E-Commerce,Germany,2024-03-29,SUB-20609,Growth,Monthly,310.37,22,2024-03-29,,Active,,0.991,64,2,15942,8,3,9.3,0,4.1,0
CUST-10610,Zenith Corp 140,Enterprise,Fintech,United Kingdom,2024-03-29,SUB-20610,Enterprise Plus,Annual,7504.74,395,2024-03-29,,Active,,0.05,71,5,2885,24,5,13.1,0,3.9,0
CUST-10611,Quantum Stack 140,SMB,SaaS / Tech,Canada,2024-03-29,SUB-20611,Growth,Annual,230.5,18,2024-03-29,,Active,,0.607,40,4,11436,0,3,11.7,0,4.3,0
CUST-10612,Nexus AI 140,SMB,Logistics & Supply Chain,United States,2024-03-30,SUB-20612,Growth,Monthly,299.29,13,2024-03-30,2024-06-06,Churned,Switched Tool,0.594,48,2,28672,11,2,11.9,0,4.3,1
CUST-10613,Vertex Scale 140,Enterprise,Fintech,United States,2024-03-30,SUB-20613,Enterprise Plus,Monthly,14913.51,335,2024-03-30,,Active,,0.734,33,5,3735,0,5,16.5,0,4.1,0
CUST-10614,Blue Systems 140,SMB,Healthcare,United States,2024-03-30,SUB-20614,Starter,Monthly,531.59,24,2024-03-30,,Active,,0.87,95,2,6299,10,2,20.3,0,4.4,0
CUST-10615,Apex Logic 141,SMB,Logistics & Supply Chain,United Kingdom,2024-03-30,SUB-20615,Starter,Monthly,632.26,11,2024-03-30,2024-09-28,Churned,Support / SLA Frustration,0.688,79,4,262714,9,5,82.8,2,2.0,1
CUST-10616,Cloud Hub 141,Enterprise,Logistics & Supply Chain,India,2024-03-30,SUB-20616,Enterprise Plus,Annual,14877.6,486,2024-03-30,,Active,,0.514,52,6,80365,10,4,66.6,3,2.6,0
CUST-10617,Data Pay 141,Mid-Market,Fintech,Germany,2024-03-30,SUB-20617,Growth,Monthly,2530.45,82,2024-03-30,,Active,,0.481,44,5,5307,4,2,7.0,0,3.9,0
CUST-10618,Nova Works 141,SMB,E-Commerce,United States,2024-03-31,SUB-20618,Growth,Monthly,634.02,11,2024-03-31,,Active,,0.586,51,3,3677,2,3,12.6,0,4.7,0
CUST-10619,Pulse Security 141,SMB,Fintech,United States,2024-03-31,SUB-20619,Starter,Monthly,546.97,8,2024-03-31,2024-08-29,Churned,Competitor Alternative,1.0,100,5,6772,8,3,10.7,0,4.3,1
CUST-10620,Stratum Analytics 141,Mid-Market,Fintech,United States,2024-03-31,SUB-20620,Scale,Annual,3207.17,27,2024-03-31,,Active,,0.962,84,4,33849,4,2,8.8,0,4.6,0
CUST-10621,Sync Tech 141,Mid-Market,Cybersecurity,United States,2024-04-01,SUB-20621,Scale,Monthly,3628.71,78,2024-04-01,,Active,,0.322,72,3,6697,0,5,7.5,0,4.4,0
CUST-10622,Vanguard Sphere 141,Mid-Market,Logistics & Supply Chain,United Kingdom,2024-04-01,SUB-20622,Scale,Monthly,2857.65,46,2024-04-01,2024-08-12,Churned,Leadership Transition,0.524,67,6,7916,20,3,10.8,0,4.6,1
CUST-10623,Omni Labs 141,Mid-Market,SaaS / Tech,India,2024-04-01,SUB-20623,Scale,Monthly,2130.87,78,2024-04-01,,Active,,0.992,52,6,35186,9,1,13.1,0,4.4,0
CUST-10624,Hyper Flow 141,SMB,Fintech,Australia,2024-04-01,SUB-20624,Growth,Monthly,719.98,11,2024-04-01,,Active,,0.795,49,3,2593,0,2,17.9,0,4.9,0
CUST-10625,Zenith Corp 141,Mid-Market,Logistics & Supply Chain,United Kingdom,2024-04-01,SUB-20625,Growth,Annual,1617.88,91,2024-04-01,,Active,,0.883,43,2,3422,6,7,5.2,0,4.6,0
CUST-10626,Quantum Stack 141,Mid-Market,Healthcare,Germany,2024-04-02,SUB-20626,Growth,Monthly,2831.3,83,2024-04-02,,Active,,0.881,52,4,9167,0,4,20.8,0,4.0,0
CUST-10627,Nexus AI 141,SMB,Healthcare,United Kingdom,2024-04-02,SUB-20627,Starter,Monthly,402.45,12,2024-04-02,2024-06-09,Churned,Price / Budget Cuts,0.772,54,4,162622,2,4,18.4,0,3.9,1
CUST-10628,Vertex Scale 141,Enterprise,E-Commerce,United States,2024-04-02,SUB-20628,Enterprise Plus,Annual,10975.77,451,2024-04-02,2024-06-05,Churned,Support / SLA Frustration,0.488,63,5,44789,23,5,112.7,4,3.1,1
CUST-10629,Blue Systems 141,Mid-Market,Fintech,United Kingdom,2024-04-02,SUB-20629,Growth,Monthly,1548.66,82,2024-04-02,2024-12-01,Churned,Support / SLA Frustration,0.45,58,5,20344,3,3,58.1,3,2.1,1
CUST-10630,Apex Logic 142,SMB,SaaS / Tech,United Kingdom,2024-04-02,SUB-20630,Starter,Annual,292.16,13,2024-04-02,,Active,,0.93,37,1,29687,1,1,68.9,1,2.7,0
