customer_id,license_utilization_rate,feature_adoption_score,weekly_active_days,api_calls_monthly,last_active_days_ago
CUST-13487,0.631,73,4,23512,2
CUST-13488,0.604,79,4,27613,7
CUST-13489,0.345,83,5,28208,1
CUST-13490,1.0,70,4,16450,2
CUST-13491,0.458,97,6,89419,3
CUST-13492,0.432,70,3,4559,1
CUST-13493,0.712,87,7,40491,3
CUST-13494,0.427,66,2,37351,6
CUST-13495,0.631,52,5,28126,7
CUST-13496,0.757,56,3,2539,3
CUST-13497,0.515,81,4,56168,0
CUST-13498,0.74,31,4,15344,5
CUST-13499,0.599,63,5,25978,3
CUST-13500,1.0,50,3,14290,9
CUST-13501,1.0,76,2,18077,6
CUST-13502,0.829,49,2,15428,6
CUST-13503,0.799,48,4,13948,7
CUST-13504,0.645,84,6,26739,9
CUST-13505,0.637,68,5,7188,7
CUST-13506,1.0,74,6,58574,8
CUST-13507,0.711,78,6,16449,21
CUST-13508,0.922,76,7,27683,7
CUST-13509,0.764,27,3,7341,3
CUST-13510,0.613,40,2,14445,5
CUST-13511,0.753,43,3,6931,3
CUST-13512,0.546,52,5,1922,2
CUST-13513,0.794,53,4,29234,2
CUST-13514,0.37,54,5,39350,16
CUST-13515,0.612,81,7,8002,6
CUST-13516,0.446,64,5,53433,0
CUST-13517,0.965,52,3,4427,1
CUST-13518,1.0,65,4,4792,0
CUST-13519,0.901,99,4,24700,5
CUST-13520,0.676,56,7,620,1
CUST-13521,0.947,68,5,30904,2
CUST-13522,0.304,89,3,15896,2
CUST-13523,0.336,82,2,12480,1
CUST-13524,0.878,86,4,8693,11
CUST-13525,0.916,86,2,5780,5
CUST-13526,0.731,92,4,1067,2
CUST-13527,0.697,72,5,20027,6
CUST-13528,0.589,63,3,16841,3
CUST-13529,0.427,39,4,5585,2
CUST-13530,0.237,61,1,5375,11
CUST-13531,0.855,97,4,52129,7
CUST-13532,0.586,57,4,18853,7
CUST-13533,0.404,63,7,27939,2
CUST-13534,0.879,90,4,49320,2
CUST-13535,0.712,75,3,17161,0
CUST-13536,0.627,96,5,3132,5
CUST-13537,0.877,81,1,2817,5
CUST-13538,0.504,58,4,13638,14
CUST-13539,0.695,65,2,21751,1
CUST-13540,0.839,62,5,4182,6
CUST-13541,0.39,49,3,3814,0
CUST-13542,0.682,76,5,31277,5
CUST-13543,0.636,65,4,8149,0
CUST-13544,0.975,93,4,10587,11
CUST-13545,0.808,41,5,33045,8
CUST-13546,0.618,98,4,39401,14
CUST-13547,0.448,36,4,3662,9
CUST-13548,1.0,76,2,66649,1
CUST-13549,0.201,72,6,16731,7
CUST-13550,1.0,40,3,8057,6
CUST-13551,0.477,76,2,15608,7
CUST-13552,0.783,32,2,33168,9
CUST-13553,0.53,89,2,5418,9
CUST-13554,0.522,57,4,26285,9
CUST-13555,0.845,80,7,12114,15
CUST-13556,0.828,100,3,15136,9
CUST-13557,0.605,83,6,122820,21
CUST-13558,0.424,59,6,15838,2
CUST-13559,0.672,83,6,87101,4
CUST-13560,0.619,86,6,80135,2
CUST-13561,0.869,87,4,28430,12
CUST-13562,1.0,82,3,11768,18
CUST-13563,1.0,40,4,16477,4
CUST-13564,0.108,83,4,11504,3
CUST-13565,0.848,51,6,5559,1
CUST-13566,0.122,31,6,97299,2
CUST-13567,0.643,87,3,15436,1
CUST-13568,0.574,51,3,5006,2
CUST-13569,0.67,100,5,9698,18
CUST-13570,0.846,78,2,19808,3
CUST-13571,0.363,59,5,56233,5
CUST-13572,0.686,41,2,13044,2
CUST-13573,0.623,44,3,24021,0
CUST-13574,0.888,63,2,2260,5
CUST-13575,0.249,64,5,12991,5
CUST-13576,0.477,66,2,11092,7
CUST-13577,0.372,41,2,10218,9
CUST-13578,0.395,51,4,7183,23
CUST-13579,0.896,84,3,26713,3
CUST-13580,0.919,62,0,11433,1
CUST-13581,0.599,48,4,2183,4
CUST-13582,0.419,64,3,5871,8
CUST-13583,0.283,62,4,130825,3
CUST-13584,0.413,74,3,33495,6
CUST-13585,0.939,49,6,70350,4
CUST-13586,0.848,77,2,6901,5
CUST-13587,0.91,58,2,25268,2
CUST-13588,0.375,41,7,38621,6
CUST-13589,0.601,83,4,83517,3
CUST-13590,0.651,81,4,15529,7
CUST-13591,0.668,68,5,33651,13
CUST-13592,0.425,71,4,36023,6
CUST-13593,0.951,47,2,46189,5
CUST-13594,0.656,53,1,1516,2
CUST-13595,0.78,86,4,60248,4
CUST-13596,1.0,59,3,564,0
CUST-13597,0.482,77,2,6477,0
CUST-13598,1.0,91,2,102633,0
CUST-13599,1.0,43,4,10487,0
CUST-13600,0.484,100,4,10096,2
CUST-13601,0.75,59,5,73805,0
CUST-13602,0.673,87,4,51514,14
CUST-13603,0.701,78,4,29603,10
CUST-13604,0.9,82,6,14814,7
CUST-13605,0.882,84,2,19045,13
CUST-13606,0.906,100,5,1891,13
CUST-13607,0.609,46,5,58824,2
CUST-13608,0.589,49,4,2650,4
CUST-13609,0.81,100,4,20059,3
CUST-13610,0.698,64,4,21213,7
CUST-13611,0.659,73,4,22604,6
CUST-13612,0.918,73,6,4691,12
CUST-13613,0.787,60,5,18638,6
CUST-13614,0.979,91,5,15781,3
CUST-13615,1.0,100,3,33345,4
CUST-13616,0.744,100,3,39095,4
CUST-13617,0.835,62,2,2491,9
CUST-13618,0.597,59,3,28517,6
CUST-13619,0.548,75,3,11233,3
CUST-13620,0.784,54,6,14431,0
CUST-13621,0.397,77,7,14739,1
CUST-13622,0.386,83,3,37986,0
CUST-13623,0.677,64,2,2480,4
CUST-13624,0.879,69,2,20281,4
CUST-13625,1.0,61,3,35436,6
CUST-13626,0.743,25,2,7580,2
CUST-13627,0.793,62,0,58604,0
CUST-13628,0.567,59,4,1043,2
CUST-13629,0.82,75,5,6380,3
CUST-13630,0.71,50,2,116610,0
CUST-13631,0.827,39,5,54025,0
CUST-13632,0.416,62,3,5666,7
CUST-13633,0.95,64,6,12404,6
CUST-13634,0.99,92,4,6502,2
CUST-13635,0.68,74,4,44560,10
CUST-13636,1.0,91,5,35131,4
CUST-13637,0.23,59,7,32004,13
CUST-13638,0.482,98,3,21752,2
CUST-13639,0.576,79,4,35998,9
CUST-13640,0.62,52,1,19910,1
CUST-13641,0.661,64,3,9256,7
CUST-13642,0.293,63,3,27643,0
CUST-13643,0.727,48,2,16177,18
CUST-13644,0.439,48,3,5523,0
CUST-13645,0.449,49,5,794,9
CUST-13646,0.476,92,4,5501,16
CUST-13647,0.555,78,4,11320,4
CUST-13648,0.814,57,4,12925,5
CUST-13649,0.681,100,5,6212,4
CUST-13650,0.332,56,5,74841,1
CUST-13651,0.699,79,2,51493,4
CUST-13652,1.0,42,3,45191,0
CUST-13653,0.625,55,5,16998,4
CUST-13654,0.793,73,5,11193,4
CUST-13655,0.993,39,2,2999,0
CUST-13656,0.535,65,4,6391,0
CUST-13657,0.299,35,1,62308,0
CUST-13658,0.358,87,4,14462,2
CUST-13659,0.49,80,5,4525,1
CUST-13660,0.31,52,5,23864,6
CUST-13661,0.552,58,4,20090,5
CUST-13662,0.715,71,4,12179,1
CUST-13663,0.696,39,5,64341,3
CUST-13664,0.42,96,6,6760,0
CUST-13665,0.354,39,4,6654,10
CUST-13666,0.323,83,3,20711,7
CUST-13667,0.549,51,2,32356,8
CUST-13668,0.589,42,5,4933,2
CUST-13669,0.831,68,5,32265,0
CUST-13670,0.779,90,3,2666,9
CUST-13671,0.449,66,7,15537,3
CUST-13672,0.676,60,4,82331,1
CUST-13673,0.646,88,4,13839,4
CUST-13674,0.584,51,0,1475,3
CUST-13675,0.723,65,4,972,0
CUST-13676,0.923,80,5,7812,2
CUST-13677,1.0,91,7,6410,18
CUST-13678,0.56,95,3,6495,9
CUST-13679,0.829,100,7,21813,0
CUST-13680,0.901,30,4,20856,17
CUST-13681,0.336,60,1,100264,1
CUST-13682,0.568,78,4,90033,1
CUST-13683,0.962,90,6,32223,0
CUST-13684,0.488,42,6,1909,7
CUST-13685,0.439,42,4,6908,0
CUST-13686,1.0,48,5,9273,8
CUST-13687,0.719,63,4,66983,16
CUST-13688,0.385,31,4,40636,0
CUST-13689,0.994,60,4,15637,11
CUST-13690,0.871,100,3,36854,5
CUST-13691,0.661,65,5,13333,21
CUST-13692,0.608,55,7,20391,1
CUST-13693,0.361,72,5,7974,2
CUST-13694,0.637,86,2,7749,3
CUST-13695,0.733,42,5,75776,1
CUST-13696,0.567,92,4,4691,7
CUST-13697,0.399,60,6,13135,1
CUST-13698,0.462,44,3,59948,2
CUST-13699,0.511,52,2,81143,8
CUST-13700,0.841,52,7,91141,0
CUST-13701,0.61,65,0,13828,3
CUST-13702,0.765,66,5,13720,12
CUST-13703,0.878,69,5,4842,17
CUST-13704,0.525,49,6,121781,18
CUST-13705,0.303,78,5,10634,1
CUST-13706,0.621,72,5,111534,8
CUST-13707,0.693,71,5,33664,5
CUST-13708,0.929,68,5,3020,5
CUST-13709,0.793,71,1,24231,11
CUST-13710,0.665,59,5,29913,4
CUST-13711,1.0,83,3,38728,11
CUST-13712,0.523,59,3,45298,0
CUST-13713,0.722,76,6,5373,8
CUST-13714,1.0,54,3,11891,35
CUST-13715,0.831,100,5,8902,3
CUST-13716,0.325,68,5,5572,4
CUST-13717,0.388,49,5,34748,2
CUST-13718,0.571,90,7,650,0
CUST-13719,0.536,100,4,9863,0
CUST-13720,0.611,96,6,20287,1
CUST-13721,0.987,37,6,43248,1
CUST-13722,0.59,32,5,10778,4
CUST-13723,0.912,83,3,5975,10
CUST-13724,0.615,77,3,4994,0
CUST-13725,0.663,78,7,62726,3
CUST-13726,0.442,100,3,4964,7
CUST-13727,0.671,89,3,35133,7
CUST-13728,0.827,82,7,81378,6
CUST-13729,0.792,93,7,3225,3
CUST-13730,0.956,40,4,9227,0
CUST-13731,0.767,34,3,12101,4
CUST-13732,0.681,61,1,28007,1
CUST-13733,1.0,58,3,3182,1
CUST-13734,0.659,52,2,593,4
CUST-13735,0.921,50,7,9309,4
CUST-13736,0.761,52,5,10462,11
CUST-13737,0.928,65,4,8119,7
CUST-13738,0.721,100,3,1852,0
CUST-13739,0.694,100,4,587,6
CUST-13740,0.361,66,7,26536,0
CUST-13741,0.932,64,5,37026,1
CUST-13742,1.0,15,5,13241,1
CUST-13743,0.99,60,3,10397,0
CUST-13744,0.887,97,6,20864,4
CUST-13745,0.919,71,6,8897,15
CUST-13746,0.689,88,6,4503,1
CUST-13747,0.828,30,5,48165,19
CUST-13748,0.764,47,5,15015,1
CUST-13749,0.8,96,3,127491,4
CUST-13750,0.694,81,5,55880,1
CUST-13751,0.978,84,4,22521,0
CUST-13752,0.567,53,4,57800,1
CUST-13753,0.659,71,2,1853,17
CUST-13754,0.661,22,2,25377,9
CUST-13755,0.68,69,3,42769,3
CUST-13756,0.457,53,6,66968,16
CUST-13757,0.624,100,5,11237,5
CUST-13758,0.933,51,5,4372,5
CUST-13759,0.62,33,4,1210,0
CUST-13760,0.635,50,1,9374,14
CUST-13761,0.111,55,4,23251,12
CUST-13762,0.603,100,3,36164,0
CUST-13763,0.39,69,4,10101,10
CUST-13764,0.664,50,5,8248,0
CUST-13765,0.732,67,2,29068,7
CUST-13766,0.709,66,2,21662,8
CUST-13767,1.0,84,6,2663,15
CUST-13768,0.926,50,4,62010,5
CUST-13769,0.803,80,4,19202,3
CUST-13770,0.885,100,3,69939,2
CUST-13771,0.295,59,6,3092,0
CUST-13772,0.555,65,4,30811,1
CUST-13773,1.0,43,5,32524,2
CUST-13774,0.9,73,2,54815,2
CUST-13775,0.688,49,6,9353,6
CUST-13776,0.652,66,6,49538,5
CUST-13777,0.549,73,1,45754,2
CUST-13778,0.871,23,4,6317,0
CUST-13779,0.908,78,5,17647,6
CUST-13780,0.767,49,3,8035,8
CUST-13781,0.627,92,2,37603,10
CUST-13782,0.757,87,3,18014,0
CUST-13783,0.597,65,5,52086,7
CUST-13784,0.657,76,7,62515,15
CUST-13785,0.404,31,5,8684,2
CUST-13786,0.817,47,6,2970,3
CUST-13787,0.734,72,1,16289,3
CUST-13788,0.95,49,2,20321,5
CUST-13789,0.68,51,3,7322,1
CUST-13790,0.82,61,2,8237,20
CUST-13791,0.406,100,5,33746,2
CUST-13792,0.446,65,4,20680,0
CUST-13793,0.74,33,3,58902,0
CUST-13794,0.994,88,3,19781,2
CUST-13795,0.364,73,5,3613,16
CUST-13796,1.0,71,4,10514,22
CUST-13797,0.393,100,4,23610,0
CUST-13798,1.0,100,2,49769,5
CUST-13799,0.959,73,5,12450,5
CUST-13800,0.779,44,3,10211,1
CUST-13801,0.7,39,3,45431,7
CUST-13802,0.531,94,5,19836,1
CUST-13803,1.0,80,1,121925,0
CUST-13804,1.0,55,5,41722,4
CUST-13805,0.904,100,2,58283,4
CUST-13806,0.341,89,7,35502,5
CUST-13807,0.982,75,2,9340,0
CUST-13808,0.686,66,3,45202,0
CUST-13809,0.748,98,4,2445,0
CUST-13810,0.838,24,4,27855,6
CUST-13811,0.939,74,5,94839,0
CUST-13812,0.552,84,3,28159,21
CUST-13813,0.85,88,5,3116,7
CUST-13814,1.0,74,5,30240,0
CUST-13815,0.718,56,5,164432,2
CUST-13816,0.05,59,4,4548,9
CUST-13817,0.49,67,3,28945,10
CUST-13818,0.766,69,7,7037,2
CUST-13819,0.665,86,7,12036,0
CUST-13820,0.621,65,1,12444,5
CUST-13821,0.877,100,7,17411,4
CUST-13822,0.671,94,4,5493,7
CUST-13823,0.705,93,4,13439,2
CUST-13824,0.781,62,3,31749,0
CUST-13825,0.745,75,2,16067,11
CUST-13826,0.792,69,3,45416,12
CUST-13827,0.901,18,5,63606,3
CUST-13828,1.0,84,4,18744,5
CUST-13829,0.637,72,4,11519,3
CUST-13830,1.0,52,4,12377,7
CUST-13831,0.677,73,5,12016,2
CUST-13832,0.543,72,4,6150,7
CUST-13833,0.674,64,4,58072,13
CUST-13834,0.517,100,1,35885,8
CUST-13835,0.973,69,6,40904,1
CUST-13836,0.716,63,4,32424,3
CUST-13837,0.491,100,5,24671,13
CUST-13838,0.8,78,6,64426,1
CUST-13839,1.0,50,7,48027,11
CUST-13840,0.609,59,5,6878,11
CUST-13841,0.84,13,1,106676,4
CUST-13842,0.608,54,4,8164,3
CUST-13843,0.676,51,5,30736,1
CUST-13844,1.0,52,3,11546,8
CUST-13845,0.917,35,6,35114,11
CUST-13846,0.901,44,5,42114,7
CUST-13847,0.637,87,5,49963,10
CUST-13848,0.781,55,3,6513,9
CUST-13849,0.789,46,1,12336,1
CUST-13850,0.602,62,2,677,13
CUST-13851,0.301,70,4,41472,7
CUST-13852,0.786,70,5,39376,1
CUST-13853,1.0,55,4,48485,20
CUST-13854,0.935,62,2,8596,2
CUST-13855,0.599,92,5,6242,0
CUST-13856,0.542,48,3,16183,11
CUST-13857,0.542,100,4,42734,2
CUST-13858,0.333,71,2,61984,3
CUST-13859,0.22,72,4,17556,3
CUST-13860,0.668,80,2,50714,16
CUST-13861,0.883,57,4,6101,6
CUST-13862,0.881,40,5,15564,4
CUST-13863,0.648,56,4,17512,8
CUST-13864,0.556,84,3,3538,5
CUST-13865,0.927,86,5,2042,13
CUST-13866,0.897,64,5,2094,6
CUST-13867,1.0,98,5,32032,3
CUST-13868,0.435,78,6,8540,2
CUST-13869,0.936,72,5,927,2
CUST-13870,0.463,74,2,12197,0
CUST-13871,0.933,85,5,44716,6
CUST-13872,0.79,96,1,1871,2
CUST-13873,0.687,77,4,7900,6
CUST-13874,1.0,60,4,1534,5
CUST-13875,0.655,72,5,17060,2
CUST-13876,0.619,100,5,21449,18
CUST-13877,1.0,75,6,19839,7
CUST-13878,0.563,86,3,14572,16
CUST-13879,0.786,49,3,4449,3
CUST-13880,0.615,38,5,3418,8
CUST-13881,0.773,62,3,142220,0
CUST-13882,0.811,40,4,21132,7
CUST-13883,0.561,67,2,23466,1
CUST-13884,1.0,76,4,70946,7
CUST-13885,0.742,54,2,38891,4
CUST-13886,0.871,43,4,23173,5
CUST-13887,0.86,63,5,8978,17
CUST-13888,0.714,69,6,35199,5
CUST-13889,0.391,96,5,36899,1
CUST-13890,0.991,57,5,46142,13
CUST-13891,0.655,55,3,3150,4
CUST-13892,0.462,50,5,20357,3
CUST-13893,0.378,47,4,1444,0
CUST-13894,0.903,39,2,17385,13
CUST-13895,0.561,67,4,35928,5
CUST-13896,1.0,65,6,11508,4
CUST-13897,0.92,60,3,8327,15
CUST-13898,0.576,100,6,59445,2
CUST-13899,0.255,94,3,30486,0
CUST-13900,0.846,37,1,1298,1
CUST-13901,0.976,48,7,13853,0
CUST-13902,0.781,25,7,7948,2
CUST-13903,0.613,75,4,10334,2
CUST-13904,0.932,54,1,29125,3
CUST-13905,0.667,57,4,50926,12
CUST-13906,0.748,56,5,60045,1
CUST-13907,0.476,90,3,33735,3
CUST-13908,0.579,66,7,6712,0
CUST-13909,0.715,53,5,32652,1
CUST-13910,0.703,72,7,76007,4
CUST-13911,0.381,55,6,31839,0
CUST-13912,0.673,71,4,4716,1
CUST-13913,0.693,74,4,29894,0
CUST-13914,0.598,99,7,26149,7
CUST-13915,1.0,63,1,9815,1
CUST-13916,0.966,73,3,8842,0
CUST-13917,0.294,100,5,9693,10
CUST-13918,0.67,61,4,17240,0
CUST-13919,1.0,75,4,10909,5
CUST-13920,1.0,40,2,33791,0
CUST-13921,0.601,74,4,16397,1
CUST-13922,0.704,92,4,14579,5
CUST-13923,0.784,60,2,23027,5
CUST-13924,1.0,78,5,2176,1
CUST-13925,0.599,83,2,13338,1
CUST-13926,1.0,57,3,31856,0
CUST-13927,0.763,85,6,16309,0
CUST-13928,0.749,74,5,2249,27
CUST-13929,0.88,68,6,32270,8
CUST-13930,0.584,82,6,37131,4
CUST-13931,0.587,75,4,13904,8
CUST-13932,0.327,52,6,100084,0
CUST-13933,0.815,69,6,3350,9
CUST-13934,0.884,60,5,9445,1
CUST-13935,0.525,67,3,12919,0
CUST-13936,0.684,36,0,77891,19
CUST-13937,0.788,70,2,43496,10
CUST-13938,0.634,100,6,6895,3
CUST-13939,0.612,92,4,12204,4
CUST-13940,0.871,57,5,1979,4
CUST-13941,0.815,75,3,9827,8
CUST-13942,0.705,53,4,23871,3
CUST-13943,0.473,84,5,33573,13
CUST-13944,0.68,83,3,63500,4
CUST-13945,1.0,99,5,7926,0
CUST-13946,0.522,92,7,3420,0
CUST-13947,0.272,65,4,7876,0
CUST-13948,0.642,43,3,30927,6
CUST-13949,0.293,95,4,49179,5
CUST-13950,0.649,49,3,1002,17
CUST-13951,0.739,53,5,15225,1
CUST-13952,0.789,70,3,10744,4
CUST-13953,0.862,77,3,5097,2
CUST-13954,0.479,72,5,29903,10
CUST-13955,0.734,27,3,10459,6
CUST-13956,0.098,100,4,32809,1
CUST-13957,0.55,77,5,5297,3
CUST-13958,0.692,89,3,2151,0
CUST-13959,0.832,59,5,1522,1
CUST-13960,0.484,68,5,15937,24
CUST-13961,0.551,67,3,8903,7
CUST-13962,0.762,51,4,15638,4
CUST-13963,0.841,41,1,16055,37
CUST-13964,0.623,55,4,570,15
CUST-13965,0.382,87,4,11076,0
CUST-13966,0.671,40,5,57165,4
CUST-13967,0.912,100,1,5520,4
CUST-13968,1.0,72,3,23249,9
CUST-13969,0.643,79,6,886,7
CUST-13970,0.91,90,4,3551,0
CUST-13971,0.204,70,3,10193,5
CUST-13972,0.882,71,5,43162,0
CUST-13973,0.836,67,3,27010,9
CUST-13974,0.852,66,4,13688,2
CUST-13975,0.697,65,1,33220,0
CUST-13976,0.676,50,4,19664,2
CUST-13977,0.737,59,0,39611,0
CUST-13978,0.611,58,4,5763,3
CUST-13979,0.595,57,7,59616,8
CUST-13980,0.559,60,4,12552,9
CUST-13981,0.892,67,4,31822,11
CUST-13982,0.68,88,5,610,4
CUST-13983,0.53,48,4,29429,7
CUST-13984,0.901,83,4,88818,1
CUST-13985,0.568,79,1,38496,2
CUST-13986,0.592,80,3,24521,2
CUST-13987,0.821,45,2,17788,11
CUST-13988,0.633,99,5,51541,3
CUST-13989,0.601,48,6,4536,2
CUST-13990,0.939,82,1,29297,1
CUST-13991,0.676,100,5,37248,1
CUST-13992,0.689,66,3,4824,32
CUST-13993,0.723,66,0,776,5
CUST-13994,0.776,27,5,8308,5
CUST-13995,0.706,43,1,1929,6
CUST-13996,0.668,40,2,12271,1
CUST-13997,0.151,56,4,7437,9
CUST-13998,0.808,83,6,3919,4
CUST-13999,0.808,73,3,18878,9
CUST-14000,0.665,96,3,19032,6
CUST-14001,0.699,90,6,43671,2
CUST-14002,0.627,100,6,92974,0
CUST-14003,0.864,88,3,13656,6
CUST-14004,0.79,53,5,36729,12
CUST-14005,1.0,65,4,34602,3
CUST-14006,0.875,61,4,38881,4
CUST-14007,1.0,56,5,6879,1
CUST-14008,0.875,50,2,8373,0
CUST-14009,0.851,31,2,4440,10
CUST-14010,0.9,50,4,66369,2
CUST-14011,0.71,46,5,10187,8
CUST-14012,0.788,75,5,22332,4
CUST-14013,0.7,80,5,5315,4
CUST-14014,0.386,44,4,15462,4
CUST-14015,0.658,68,5,21259,13
CUST-14016,0.78,71,5,19888,6
CUST-14017,0.696,71,3,37001,3
CUST-14018,0.153,69,4,3872,0
CUST-14019,0.81,73,6,569,2
CUST-14020,0.722,66,6,38888,7
CUST-14021,1.0,63,4,22775,8
CUST-14022,0.647,68,6,27488,0
CUST-14023,0.948,67,4,15189,10
CUST-14024,0.573,51,4,7892,1
CUST-14025,0.538,51,3,10133,4
CUST-14026,0.546,65,6,3153,17
CUST-14027,0.646,64,4,21389,2
CUST-14028,0.836,84,7,23961,1
CUST-14029,0.414,61,2,2991,2
CUST-14030,1.0,100,1,7414,1
CUST-14031,0.375,52,4,6529,3
CUST-14032,0.474,98,3,3698,1
CUST-14033,0.61,37,3,54479,19
CUST-14034,0.911,79,5,1993,19
CUST-14035,0.435,43,6,37574,0
CUST-14036,0.882,62,5,11661,2
CUST-14037,0.435,75,4,5059,1
CUST-14038,1.0,62,6,37035,3
CUST-14039,0.668,83,4,21458,4
CUST-14040,0.539,77,3,132231,12
CUST-14041,0.494,48,7,20723,2
CUST-14042,0.518,100,4,23956,7
CUST-14043,0.62,79,5,29267,1
CUST-14044,0.656,75,5,11818,16
CUST-14045,0.456,43,4,79473,4
CUST-14046,0.175,75,3,845,4
CUST-14047,0.878,64,5,8241,8
CUST-14048,0.624,97,3,11933,3
CUST-14049,0.781,47,3,10817,0
CUST-14050,0.929,90,1,14733,16
CUST-14051,0.581,98,5,7018,0
CUST-14052,0.688,51,6,32360,14
CUST-14053,0.863,47,5,29172,4
CUST-14054,0.415,53,1,2662,11
CUST-14055,0.652,33,6,15295,12
CUST-14056,0.477,37,3,27416,3
CUST-14057,0.838,97,4,125023,10
CUST-14058,0.598,56,7,18301,13
CUST-14059,0.556,82,3,16126,0
CUST-14060,0.561,92,3,73474,17
CUST-14061,0.573,95,6,14018,5
CUST-14062,0.744,69,3,32132,0
CUST-14063,0.771,100,5,38156,0
CUST-14064,0.779,84,4,17604,1
CUST-14065,0.458,62,1,18684,8
CUST-14066,1.0,23,6,20794,10
CUST-14067,0.593,77,5,4279,1
CUST-14068,0.621,38,3,5605,0
CUST-14069,0.547,38,5,121970,4
CUST-14070,0.853,63,2,17719,3
CUST-14071,0.767,83,6,12082,3
CUST-14072,0.121,80,3,21575,1
CUST-14073,1.0,100,4,19571,3
CUST-14074,1.0,63,5,7564,5
CUST-14075,0.883,74,6,38237,11
CUST-14076,0.582,49,1,71419,1
CUST-14077,0.867,63,2,9914,9
CUST-14078,0.511,58,4,34345,2
CUST-14079,0.801,77,3,1929,2
CUST-14080,0.714,98,3,35138,1
CUST-14081,0.742,73,6,34096,1
CUST-14082,0.978,59,4,39923,0
CUST-14083,0.742,81,4,73072,2
CUST-14084,0.612,61,3,11534,0
CUST-14085,0.691,76,4,15308,0
CUST-14086,0.787,70,7,63462,3
CUST-14087,0.556,54,7,82340,4
CUST-14088,0.704,88,2,62890,6
CUST-14089,1.0,53,5,31984,2
CUST-14090,0.416,71,3,27876,1
CUST-14091,0.356,50,3,50134,6
CUST-14092,0.845,67,4,23257,0
CUST-14093,0.726,47,5,11114,4
CUST-14094,0.915,57,3,70101,2
CUST-14095,0.91,54,5,2095,12
CUST-14096,0.743,76,4,15573,4
CUST-14097,1.0,86,2,9259,4
CUST-14098,0.789,51,3,1114,0
CUST-14099,0.605,53,3,10425,0
CUST-14100,0.771,100,2,7466,9
CUST-14101,0.728,22,1,20236,3
CUST-14102,0.835,83,6,18776,5
CUST-14103,0.573,66,6,35791,5
CUST-14104,1.0,60,4,1688,1
CUST-14105,0.5,35,5,8111,18
CUST-14106,0.911,28,3,28542,4
CUST-14107,0.712,55,4,9168,12
CUST-14108,0.589,56,4,30598,12
CUST-14109,0.661,10,1,44641,2
CUST-14110,0.557,75,5,3159,0
CUST-14111,0.819,57,2,19521,3
CUST-14112,0.8,100,3,16437,0
CUST-14113,0.975,62,3,16908,0
CUST-14114,0.571,70,3,33573,3
CUST-14115,0.856,66,4,14423,7
CUST-14116,0.61,53,4,16574,15
CUST-14117,0.538,84,5,4989,1
CUST-14118,0.628,68,5,1992,11
CUST-14119,0.798,67,3,38817,1
CUST-14120,0.557,79,5,7444,0
CUST-14121,1.0,21,2,28558,1
CUST-14122,1.0,79,6,14633,1
CUST-14123,0.544,55,3,4803,4
CUST-14124,0.882,60,4,59422,35
CUST-14125,0.722,58,6,23946,2
CUST-14126,0.624,86,4,79948,9
CUST-14127,0.887,65,4,19487,12
CUST-14128,0.993,75,3,8462,6
CUST-14129,0.622,83,3,1808,0
CUST-14130,0.416,72,3,22283,0
CUST-14131,0.574,60,5,28189,10
CUST-14132,1.0,100,4,4578,21
CUST-14133,0.446,62,4,16693,6
CUST-14134,0.761,54,3,25057,2
CUST-14135,0.433,89,3,9749,6
CUST-14136,0.662,71,6,6489,10
CUST-14137,0.743,73,6,23934,2
CUST-14138,0.654,39,4,34491,0
CUST-14139,0.984,35,1,169136,2
CUST-14140,0.463,88,4,10525,8
CUST-14141,0.942,99,3,31802,7
CUST-14142,0.714,69,5,1023,15
CUST-14143,0.725,60,3,43011,3
CUST-14144,0.351,58,3,5977,5
CUST-14145,0.65,88,5,12055,15
CUST-14146,0.538,61,4,89337,3
CUST-14147,0.847,59,4,48617,1
CUST-14148,0.311,77,5,55836,12
CUST-14149,0.816,48,3,26257,0
CUST-14150,0.845,54,6,75714,6
CUST-14151,0.987,34,3,10833,1
CUST-14152,0.813,83,5,8167,5
CUST-14153,0.753,42,4,7338,11
CUST-14154,0.401,54,3,20358,5
CUST-14155,0.321,28,1,8897,2
CUST-14156,1.0,51,5,29030,2
CUST-14157,0.589,81,4,1017,10
CUST-14158,1.0,72,3,5825,14
CUST-14159,1.0,76,7,15375,4
CUST-14160,0.357,89,3,20811,11
CUST-14161,0.756,50,4,1452,5
CUST-14162,0.395,60,4,8740,1
CUST-14163,0.383,30,4,2590,6
CUST-14164,0.399,76,5,78862,4
CUST-14165,0.722,66,3,1183,3
CUST-14166,0.685,85,2,894,30
CUST-14167,0.739,42,3,21673,8
CUST-14168,0.735,34,4,4897,4
CUST-14169,0.244,79,4,23390,1
CUST-14170,1.0,63,5,4938,9
CUST-14171,0.237,62,5,39915,0
CUST-14172,0.646,35,6,21194,0
CUST-14173,0.381,70,5,48876,4
CUST-14174,0.808,44,0,12122,6
CUST-14175,0.733,47,5,42850,6
CUST-14176,1.0,72,3,42671,2
CUST-14177,0.503,57,6,20500,1
CUST-14178,0.535,78,4,16446,0
CUST-14179,0.875,84,4,67362,4
CUST-14180,0.683,36,3,61088,1
CUST-14181,0.277,70,6,21251,10
CUST-14182,0.174,81,3,56972,6
CUST-14183,0.894,78,7,6480,5
CUST-14184,0.936,59,6,6989,5
