customer_id,total_tickets,avg_resolution_time_hrs,escalated_tickets_count,csat_score
CUST-13668,4,12.3,0,4.1
CUST-13669,4,7.7,0,4.6
CUST-13670,3,22.0,0,4.8
CUST-13671,6,58.1,3,2.6
CUST-13672,6,13.4,0,4.2
CUST-13673,1,9.8,0,4.4
CUST-13674,2,6.7,0,5.0
CUST-13675,5,7.2,0,5.0
CUST-13676,1,12.8,0,4.1
CUST-13677,5,17.7,0,4.3
CUST-13678,4,11.6,0,4.7
CUST-13679,7,12.5,0,4.9
CUST-13680,3,7.9,0,4.7
CUST-13681,7,20.7,0,4.2
CUST-13682,2,52.1,1,2.0
CUST-13683,5,12.0,0,4.8
CUST-13684,3,12.4,0,4.7
CUST-13685,4,15.9,0,4.9
CUST-13686,2,23.9,0,4.4
CUST-13687,2,23.2,0,5.0
CUST-13688,2,23.0,0,4.9
CUST-13689,3,21.2,0,4.0
CUST-13690,1,17.6,0,4.0
CUST-13691,0,4.0,0,4.8
CUST-13692,3,2.5,0,4.7
CUST-13693,4,17.8,0,4.1
CUST-13694,5,3.2,0,4.6
CUST-13695,4,97.3,1,2.3
CUST-13696,7,119.3,3,1.2
CUST-13697,3,8.8,0,4.7
CUST-13698,4,73.3,0,2.9
CUST-13699,4,16.1,0,4.4
CUST-13700,4,74.2,1,2.5
CUST-13701,4,3.9,0,4.4
CUST-13702,7,2.6,0,4.8
CUST-13703,6,14.8,0,4.5
CUST-13704,6,9.8,0,5.0
CUST-13705,3,10.3,0,4.7
CUST-13706,5,7.6,0,4.3
CUST-13707,3,51.7,2,2.0
CUST-13708,3,12.0,0,5.0
CUST-13709,4,97.0,2,1.8
CUST-13710,8,3.9,0,4.5
CUST-13711,4,8.5,0,4.5
CUST-13712,3,21.4,0,4.9
CUST-13713,1,22.4,0,4.2
CUST-13714,3,6.6,0,4.8
CUST-13715,2,108.6,1,2.1
CUST-13716,4,11.9,0,4.0
CUST-13717,3,20.4,0,3.9
CUST-13718,4,2.2,0,3.9
CUST-13719,4,18.2,0,4.8
CUST-13720,3,13.6,0,4.3
CUST-13721,1,13.7,0,4.7
CUST-13722,4,6.3,0,4.4
CUST-13723,3,22.8,0,3.9
CUST-13724,4,8.2,0,4.3
CUST-13725,3,18.7,0,4.8
CUST-13726,4,106.4,2,2.5
CUST-13727,1,4.4,0,4.5
CUST-13728,4,13.7,0,4.3
CUST-13729,3,13.6,0,4.1
CUST-13730,5,14.2,0,3.9
CUST-13731,6,18.9,0,4.3
CUST-13732,3,7.4,0,4.9
CUST-13733,5,2.5,0,4.6
CUST-13734,2,14.4,0,4.1
CUST-13735,4,11.3,0,4.1
CUST-13736,1,21.1,0,3.9
CUST-13737,5,4.9,0,4.2
CUST-13738,1,3.2,0,4.3
CUST-13739,5,3.1,0,4.1
CUST-13740,8,9.1,0,5.0
CUST-13741,3,90.4,1,1.7
CUST-13742,5,15.9,0,4.1
CUST-13743,4,51.3,2,2.3
CUST-13744,1,55.5,0,2.2
CUST-13745,6,5.3,0,4.3
CUST-13746,6,9.6,0,4.4
CUST-13747,1,11.0,0,4.9
CUST-13748,7,2.2,0,4.6
CUST-13749,2,81.7,1,1.8
CUST-13750,4,16.5,0,4.7
CUST-13751,4,17.7,0,4.9
CUST-13752,6,18.7,0,4.7
CUST-13753,2,10.7,0,4.6
CUST-13754,3,59.1,2,2.7
CUST-13755,5,86.2,3,1.4
CUST-13756,4,6.9,0,4.1
CUST-13757,2,104.8,2,1.7
CUST-13758,2,23.2,0,4.1
CUST-13759,6,18.1,0,4.6
CUST-13760,4,12.2,0,4.8
CUST-13761,5,15.5,0,4.3
CUST-13762,1,18.2,0,4.8
CUST-13763,2,15.1,0,4.4
CUST-13764,4,16.1,0,3.9
CUST-13765,6,14.3,0,4.7
CUST-13766,7,99.7,3,1.3
CUST-13767,5,73.7,3,3.2
CUST-13768,5,95.1,3,2.1
CUST-13769,3,21.4,0,4.6
CUST-13770,3,7.6,0,4.5
CUST-13771,4,11.3,0,4.0
CUST-13772,6,66.9,1,2.9
CUST-13773,2,52.1,1,1.8
CUST-13774,3,88.4,3,3.0
CUST-13775,6,20.1,0,4.5
CUST-13776,5,21.1,0,4.9
CUST-13777,4,68.9,1,1.7
CUST-13778,7,3.1,0,4.9
CUST-13779,7,2.6,0,4.8
CUST-13780,5,13.4,0,4.1
CUST-13781,5,19.7,0,4.9
CUST-13782,7,14.7,0,4.5
CUST-13783,8,101.6,6,1.6
CUST-13784,2,20.6,0,5.0
CUST-13785,3,12.1,0,4.3
CUST-13786,6,20.6,0,3.9
CUST-13787,5,12.2,0,4.8
CUST-13788,1,3.2,0,4.1
CUST-13789,5,13.7,0,4.0
CUST-13790,1,20.4,0,4.0
CUST-13791,4,13.1,0,4.1
CUST-13792,3,4.8,0,4.1
CUST-13793,4,23.6,0,4.5
CUST-13794,10,6.9,0,4.2
CUST-13795,1,20.8,0,4.1
CUST-13796,7,10.4,0,4.5
CUST-13797,6,6.2,0,4.7
CUST-13798,4,11.7,0,4.7
CUST-13799,2,8.7,0,4.1
CUST-13800,6,17.9,0,4.8
CUST-13801,3,10.2,0,4.8
CUST-13802,6,62.3,2,1.7
CUST-13803,3,23.9,0,4.3
CUST-13804,4,96.9,2,2.4
CUST-13805,8,16.7,0,3.9
CUST-13806,3,16.9,0,5.0
CUST-13807,5,115.3,2,2.4
CUST-13808,7,24.0,0,4.6
CUST-13809,5,9.3,0,4.4
CUST-13810,5,72.5,3,2.3
CUST-13811,3,55.6,2,3.1
CUST-13812,1,3.5,0,4.1
CUST-13813,4,14.7,0,4.6
CUST-13814,5,20.5,0,4.7
CUST-13815,4,14.8,0,4.3
CUST-13816,6,70.7,1,2.6
CUST-13817,4,6.5,0,4.7
CUST-13818,3,13.9,0,3.9
CUST-13819,4,5.2,0,3.8
CUST-13820,5,15.6,0,4.5
CUST-13821,3,2.6,0,3.8
CUST-13822,7,16.1,0,4.0
CUST-13823,4,19.8,0,4.5
CUST-13824,7,61.5,3,2.6
CUST-13825,2,18.4,0,4.0
CUST-13826,7,11.3,0,4.3
CUST-13827,3,58.8,2,1.4
CUST-13828,5,65.0,3,1.4
CUST-13829,6,14.9,0,4.5
CUST-13830,0,4.0,0,4.4
CUST-13831,11,20.7,0,4.9
CUST-13832,7,10.0,0,4.5
CUST-13833,7,51.3,4,2.5
CUST-13834,4,6.7,0,4.2
CUST-13835,2,6.5,0,4.2
CUST-13836,5,17.5,0,5.0
CUST-13837,6,7.3,0,4.5
CUST-13838,4,105.4,0,3.1
CUST-13839,7,18.0,0,4.7
CUST-13840,6,15.5,0,4.1
CUST-13841,7,9.7,0,4.8
CUST-13842,7,8.1,0,4.5
CUST-13843,2,8.3,0,4.4
CUST-13844,5,3.7,0,4.8
CUST-13845,6,3.8,0,3.8
CUST-13846,2,54.5,0,2.3
CUST-13847,4,5.0,0,4.8
CUST-13848,1,61.8,0,2.1
CUST-13849,4,9.0,0,4.6
CUST-13850,3,15.3,0,4.9
CUST-13851,6,56.6,4,2.3
CUST-13852,6,17.7,0,4.6
CUST-13853,1,19.3,0,4.1
CUST-13854,2,21.6,0,4.2
CUST-13855,6,16.4,0,4.6
CUST-13856,10,22.9,0,4.1
CUST-13857,7,5.4,0,3.9
CUST-13858,8,74.7,1,2.5
CUST-13859,4,6.5,0,4.1
CUST-13860,6,17.6,0,4.1
CUST-13861,0,4.0,0,4.6
CUST-13862,7,18.4,0,4.4
CUST-13863,4,11.1,0,4.2
CUST-13864,3,92.4,2,1.3
CUST-13865,3,6.7,0,3.9
CUST-13866,6,23.3,0,3.9
CUST-13867,2,20.8,0,4.6
CUST-13868,4,7.2,0,4.1
CUST-13869,7,12.2,0,4.0
CUST-13870,1,10.3,0,4.9
CUST-13871,6,16.0,0,4.7
CUST-13872,0,4.0,0,4.3
CUST-13873,5,5.0,0,4.6
CUST-13874,1,110.8,0,2.4
CUST-13875,3,93.3,0,1.3
CUST-13876,2,23.6,0,3.8
CUST-13877,5,16.8,0,4.8
CUST-13878,0,4.0,0,4.2
CUST-13879,3,13.2,0,4.2
CUST-13880,4,21.0,0,4.0
CUST-13881,4,5.8,0,4.1
CUST-13882,3,12.0,0,3.9
CUST-13883,5,6.8,0,4.4
CUST-13884,1,5.6,0,4.2
CUST-13885,0,4.0,0,4.9
CUST-13886,1,7.0,0,4.6
CUST-13887,1,4.1,0,4.3
CUST-13888,6,92.3,0,2.6
CUST-13889,2,85.5,1,2.4
CUST-13890,6,19.3,0,4.3
CUST-13891,5,87.0,2,1.7
CUST-13892,2,111.5,1,2.4
CUST-13893,3,17.4,0,4.4
CUST-13894,3,17.4,0,4.0
CUST-13895,0,4.0,0,4.4
CUST-13896,3,6.6,0,4.0
CUST-13897,2,10.1,0,3.9
CUST-13898,6,8.6,0,4.9
CUST-13899,5,20.7,0,4.9
CUST-13900,3,20.8,0,4.1
CUST-13901,3,9.7,0,3.9
CUST-13902,5,55.8,1,2.2
CUST-13903,2,90.4,0,3.0
CUST-13904,2,4.5,0,4.8
CUST-13905,1,23.4,0,4.2
CUST-13906,8,23.8,0,4.4
CUST-13907,3,107.8,2,2.0
CUST-13908,5,17.7,0,4.2
CUST-13909,1,112.4,0,1.5
CUST-13910,7,12.4,0,4.8
CUST-13911,4,12.1,0,4.2
CUST-13912,3,6.4,0,4.3
CUST-13913,5,22.7,0,4.3
CUST-13914,5,7.4,0,4.8
CUST-13915,4,4.8,0,4.2
CUST-13916,4,18.7,0,4.5
CUST-13917,1,9.2,0,3.8
CUST-13918,5,22.3,0,5.0
CUST-13919,5,12.0,0,4.0
CUST-13920,6,21.4,0,4.6
CUST-13921,11,79.5,7,1.3
CUST-13922,5,107.6,3,1.7
CUST-13923,6,50.9,4,2.6
CUST-13924,2,6.6,0,3.9
CUST-13925,7,21.9,0,4.5
CUST-13926,4,16.1,0,4.3
CUST-13927,4,62.9,2,2.1
CUST-13928,3,3.1,0,5.0
CUST-13929,4,10.5,0,4.7
CUST-13930,3,15.3,0,5.0
CUST-13931,1,14.7,0,4.3
CUST-13932,3,7.4,0,3.8
CUST-13933,8,13.9,0,4.7
CUST-13934,4,63.0,3,2.4
CUST-13935,2,12.1,0,4.0
CUST-13936,4,12.1,0,4.7
CUST-13937,7,14.6,0,4.5
CUST-13938,5,82.0,0,1.7
CUST-13939,7,7.1,0,4.0
CUST-13940,1,19.2,0,4.8
CUST-13941,3,3.9,0,4.4
CUST-13942,2,82.7,0,1.4
CUST-13943,1,55.5,0,1.7
CUST-13944,1,51.1,1,2.3
CUST-13945,3,11.3,0,4.1
CUST-13946,5,102.4,1,1.9
CUST-13947,1,16.2,0,4.2
CUST-13948,1,15.3,0,3.9
CUST-13949,6,20.7,0,4.5
CUST-13950,4,20.4,0,4.6
CUST-13951,5,15.8,0,4.6
CUST-13952,6,12.8,0,4.8
CUST-13953,3,21.9,0,4.4
CUST-13954,0,4.0,0,4.7
CUST-13955,2,4.0,0,4.4
CUST-13956,7,23.4,0,3.9
CUST-13957,4,11.7,0,4.9
CUST-13958,8,73.8,0,2.8
CUST-13959,4,13.0,0,4.1
CUST-13960,4,21.2,0,4.8
CUST-13961,2,5.7,0,4.1
CUST-13962,2,6.4,0,4.6
CUST-13963,2,4.1,0,4.5
CUST-13964,5,11.4,0,4.0
CUST-13965,0,4.0,0,4.4
CUST-13966,4,12.4,0,3.9
CUST-13967,5,9.9,0,4.9
CUST-13968,3,8.7,0,4.3
CUST-13969,4,14.4,0,4.9
CUST-13970,4,8.4,0,4.0
CUST-13971,4,69.5,3,1.8
CUST-13972,2,11.4,0,4.2
CUST-13973,3,7.7,0,4.9
CUST-13974,2,108.4,1,2.8
CUST-13975,2,13.3,0,4.6
CUST-13976,5,8.3,0,4.1
CUST-13977,4,15.7,0,4.1
CUST-13978,5,11.3,0,4.6
CUST-13979,4,8.9,0,4.3
CUST-13980,1,17.4,0,4.0
CUST-13981,4,109.1,1,2.2
CUST-13982,1,19.6,0,4.5
CUST-13983,3,83.6,1,2.3
CUST-13984,7,5.8,0,4.5
CUST-13985,4,79.6,1,2.1
CUST-13986,6,58.2,5,2.0
CUST-13987,5,21.7,0,4.3
CUST-13988,2,22.2,0,5.0
CUST-13989,5,21.3,0,3.8
CUST-13990,3,23.3,0,3.8
CUST-13991,2,117.3,1,2.9
CUST-13992,2,22.3,0,4.3
CUST-13993,8,18.6,0,4.8
CUST-13994,6,4.0,0,4.7
CUST-13995,3,3.1,0,4.2
CUST-13996,4,4.5,0,4.1
CUST-13997,3,13.3,0,4.4
CUST-13998,4,18.9,0,4.2
CUST-13999,4,10.9,0,4.6
CUST-14000,7,94.7,1,2.5
CUST-14001,4,14.0,0,4.6
CUST-14002,4,20.2,0,3.8
CUST-14003,4,10.1,0,3.9
CUST-14004,3,9.5,0,4.5
CUST-14005,3,3.4,0,4.3
CUST-14006,1,2.3,0,4.2
CUST-14007,1,16.3,0,4.1
CUST-14008,9,8.6,0,4.0
CUST-14009,4,18.4,0,4.9
CUST-14010,7,19.2,0,4.7
CUST-14011,3,21.4,0,4.3
CUST-14012,3,8.3,0,4.0
CUST-14013,6,4.1,0,4.3
CUST-14014,6,20.6,0,3.8
CUST-14015,3,74.6,2,2.6
CUST-14016,6,114.6,2,2.7
CUST-14017,4,110.6,3,2.7
CUST-14018,5,22.1,0,4.2
CUST-14019,4,116.9,2,2.7
CUST-14020,3,78.7,2,1.4
CUST-14021,6,19.9,0,4.6
CUST-14022,3,19.1,0,4.9
CUST-14023,4,54.1,1,2.8
CUST-14024,2,81.7,2,1.3
CUST-14025,2,23.0,0,3.9
CUST-14026,1,17.2,0,3.8
CUST-14027,4,4.8,0,4.5
CUST-14028,1,18.5,0,4.2
CUST-14029,4,118.2,2,2.9
CUST-14030,4,65.8,1,2.4
CUST-14031,2,7.6,0,4.4
CUST-14032,4,73.5,1,1.7
CUST-14033,2,67.8,0,1.9
CUST-14034,5,19.2,0,4.5
CUST-14035,3,54.6,2,1.6
CUST-14036,3,16.6,0,4.3
CUST-14037,4,94.6,0,2.5
CUST-14038,1,12.2,0,4.2
CUST-14039,3,102.9,0,2.0
CUST-14040,5,14.6,0,4.0
CUST-14041,7,118.3,2,2.6
CUST-14042,4,15.1,0,5.0
CUST-14043,6,10.4,0,4.5
CUST-14044,0,4.0,0,4.9
CUST-14045,2,11.5,0,3.9
CUST-14046,0,4.0,0,4.8
CUST-14047,4,61.7,1,2.1
CUST-14048,4,23.9,0,4.2
CUST-14049,5,7.5,0,4.7
CUST-14050,2,19.8,0,3.9
CUST-14051,5,60.5,1,2.4
CUST-14052,7,15.4,0,4.9
CUST-14053,4,21.4,0,4.0
CUST-14054,4,18.7,0,4.6
CUST-14055,3,118.2,1,2.4
CUST-14056,4,9.7,0,4.1
CUST-14057,4,8.1,0,4.2
CUST-14058,1,20.6,0,4.2
CUST-14059,7,14.6,0,4.9
CUST-14060,5,89.5,2,2.4
CUST-14061,3,16.1,0,4.6
CUST-14062,9,19.3,0,4.5
CUST-14063,6,9.6,0,4.1
CUST-14064,4,11.2,0,4.9
CUST-14065,2,5.6,0,4.7
CUST-14066,1,6.8,0,4.7
CUST-14067,3,63.5,0,2.6
CUST-14068,3,22.7,0,4.1
CUST-14069,3,108.3,0,2.2
CUST-14070,6,55.2,1,2.9
CUST-14071,4,11.9,0,4.9
CUST-14072,2,7.0,0,4.0
CUST-14073,3,4.9,0,4.3
CUST-14074,2,75.0,0,2.7
CUST-14075,2,118.8,1,2.9
CUST-14076,9,17.8,0,4.9
CUST-14077,4,14.2,0,4.3
CUST-14078,4,52.0,2,1.8
CUST-14079,4,7.8,0,4.6
CUST-14080,2,10.4,0,3.9
CUST-14081,3,48.5,2,2.5
CUST-14082,2,21.1,0,4.4
CUST-14083,6,57.8,4,1.5
CUST-14084,4,19.0,0,4.6
CUST-14085,4,11.9,0,4.2
CUST-14086,4,14.1,0,4.8
CUST-14087,5,21.9,0,4.4
CUST-14088,2,15.8,0,4.3
CUST-14089,3,4.4,0,4.3
CUST-14090,5,17.6,0,4.5
CUST-14091,7,74.1,3,1.3
CUST-14092,9,20.6,0,4.2
CUST-14093,4,52.4,2,2.3
CUST-14094,5,13.2,0,4.6
CUST-14095,6,9.3,0,4.2
CUST-14096,4,11.0,0,3.9
CUST-14097,4,22.3,0,4.6
CUST-14098,3,21.9,0,4.8
CUST-14099,4,23.9,0,4.0
CUST-14100,3,7.3,0,4.7
CUST-14101,5,77.3,1,2.3
CUST-14102,8,98.3,3,1.5
CUST-14103,4,21.0,0,3.9
CUST-14104,2,102.4,1,2.4
CUST-14105,6,15.6,0,5.0
CUST-14106,7,5.6,0,4.5
CUST-14107,5,21.5,0,4.4
CUST-14108,7,18.3,0,4.2
CUST-14109,6,51.0,2,1.2
CUST-14110,4,10.4,0,4.2
CUST-14111,3,7.7,0,3.9
CUST-14112,5,16.1,0,4.2
CUST-14113,2,96.0,2,1.5
CUST-14114,5,93.1,1,1.7
CUST-14115,0,4.0,0,4.3
CUST-14116,3,4.8,0,4.4
CUST-14117,3,23.2,0,4.0
CUST-14118,3,13.2,0,4.2
CUST-14119,5,20.3,0,4.3
CUST-14120,3,113.1,1,2.8
CUST-14121,1,21.5,0,4.7
CUST-14122,2,4.0,0,4.0
CUST-14123,0,4.0,0,4.5
CUST-14124,4,10.1,0,4.1
CUST-14125,6,13.9,0,4.4
CUST-14126,2,8.8,0,4.8
CUST-14127,4,7.8,0,3.9
CUST-14128,2,17.0,0,4.2
CUST-14129,1,10.8,0,4.2
CUST-14130,4,9.5,0,4.5
CUST-14131,2,22.8,0,4.7
CUST-14132,2,14.1,0,3.8
CUST-14133,4,10.5,0,3.8
CUST-14134,6,18.5,0,4.5
CUST-14135,7,6.6,0,4.0
CUST-14136,4,8.7,0,4.8
CUST-14137,7,21.3,0,4.1
CUST-14138,2,15.7,0,5.0
CUST-14139,6,5.7,0,4.1
CUST-14140,1,7.7,0,4.7
CUST-14141,7,23.5,0,4.4
CUST-14142,3,20.7,0,4.6
CUST-14143,7,2.4,0,4.6
CUST-14144,1,6.3,0,4.4
CUST-14145,2,103.2,0,2.3
CUST-14146,3,79.2,2,1.3
CUST-14147,1,23.3,0,4.5
CUST-14148,6,8.9,0,4.4
CUST-14149,9,10.9,0,4.1
CUST-14150,6,4.7,0,4.5
CUST-14151,6,13.5,0,4.4
CUST-14152,2,107.3,1,2.7
CUST-14153,5,23.2,0,4.1
CUST-14154,4,92.0,3,2.1
CUST-14155,5,96.7,3,2.7
CUST-14156,4,108.2,1,2.5
CUST-14157,4,18.6,0,3.8
CUST-14158,3,23.8,0,4.9
CUST-14159,1,117.4,0,2.4
CUST-14160,3,61.8,1,1.3
CUST-14161,1,105.7,1,3.0
CUST-14162,4,81.6,0,1.6
CUST-14163,5,20.9,0,4.5
CUST-14164,6,19.5,0,4.1
CUST-14165,4,9.3,0,4.0
CUST-14166,2,23.0,0,4.8
CUST-14167,1,15.9,0,4.2
CUST-14168,4,9.1,0,3.9
CUST-14169,4,3.9,0,4.1
CUST-14170,9,20.3,0,4.3
CUST-14171,6,16.0,0,4.2
CUST-14172,4,15.7,0,4.0
CUST-14173,4,99.6,1,1.8
CUST-14174,3,11.8,0,4.0
CUST-14175,6,13.0,0,4.8
CUST-14176,6,15.5,0,4.1
CUST-14177,1,108.1,1,1.6
CUST-14178,4,18.6,0,4.8
CUST-14179,1,20.7,0,3.9
CUST-14180,5,77.1,2,2.3
CUST-14181,7,111.2,4,2.0
CUST-14182,5,54.6,4,3.0
CUST-14183,6,77.0,2,1.9
CUST-14184,4,101.4,0,3.1
CUST-14185,5,65.5,3,1.4
CUST-14186,4,15.3,0,4.8
CUST-14187,4,6.1,0,4.9
CUST-14188,4,6.9,0,4.9
CUST-14189,5,20.0,0,4.3
CUST-14190,4,9.9,0,4.7
CUST-14191,6,20.4,0,4.6
CUST-14192,4,5.8,0,4.6
CUST-14193,1,87.0,1,2.4
CUST-14194,3,63.1,0,2.7
CUST-14195,5,11.1,0,4.8
CUST-14196,1,10.5,0,4.3
CUST-14197,4,22.4,0,4.7
CUST-14198,3,19.1,0,4.5
CUST-14199,6,17.8,0,4.7
CUST-14200,5,10.6,0,4.2
CUST-14201,5,18.5,0,4.9
CUST-14202,8,110.1,3,1.4
CUST-14203,10,23.7,0,4.5
CUST-14204,3,20.4,0,4.8
CUST-14205,0,4.0,0,4.5
CUST-14206,4,21.8,0,4.2
CUST-14207,4,3.1,0,4.0
CUST-14208,3,51.9,2,1.5
CUST-14209,3,102.9,0,2.1
CUST-14210,3,14.0,0,4.7
CUST-14211,3,5.7,0,4.1
CUST-14212,5,21.1,0,4.6
CUST-14213,6,8.8,0,4.2
CUST-14214,7,8.6,0,3.9
CUST-14215,10,23.9,0,4.4
CUST-14216,1,14.1,0,4.1
CUST-14217,2,14.5,0,4.7
CUST-14218,3,21.7,0,4.5
CUST-14219,3,3.7,0,4.8
CUST-14220,4,14.6,0,4.5
CUST-14221,5,3.8,0,4.5
CUST-14222,5,14.5,0,4.4
CUST-14223,2,18.7,0,4.0
CUST-14224,5,3.3,0,4.5
CUST-14225,5,14.5,0,3.9
CUST-14226,4,86.7,0,3.2
CUST-14227,4,69.4,2,1.3
CUST-14228,7,60.4,4,2.0
CUST-14229,5,4.7,0,4.2
CUST-14230,2,13.5,0,4.9
CUST-14231,5,12.9,0,4.0
CUST-14232,1,73.4,0,1.5
CUST-14233,5,3.1,0,4.9
CUST-14234,3,6.5,0,4.5
CUST-14235,5,15.2,0,4.2
CUST-14236,3,87.5,1,2.8
CUST-14237,1,20.1,0,4.1
CUST-14238,1,111.8,0,1.8
CUST-14239,4,54.9,1,2.6
CUST-14240,2,7.7,0,4.3
CUST-14241,2,5.7,0,4.5
CUST-14242,2,113.9,1,2.0
CUST-14243,4,23.1,0,4.3
CUST-14244,8,4.4,0,4.0
CUST-14245,1,15.3,0,3.9
CUST-14246,3,10.7,0,4.2
CUST-14247,4,3.2,0,4.3
CUST-14248,8,19.5,0,3.9
CUST-14249,3,2.5,0,4.5
CUST-14250,4,5.3,0,4.7
CUST-14251,4,10.3,0,4.1
CUST-14252,6,55.2,3,2.2
CUST-14253,8,11.4,0,4.3
CUST-14254,6,14.7,0,4.0
CUST-14255,2,48.1,1,2.4
CUST-14256,2,60.0,0,1.3
CUST-14257,4,86.5,3,1.3
CUST-14258,5,22.7,0,4.3
CUST-14259,5,90.0,1,2.0
CUST-14260,4,61.3,2,1.6
CUST-14261,6,17.0,0,4.6
CUST-14262,0,4.0,0,4.3
CUST-14263,3,20.2,0,4.4
CUST-14264,4,10.5,0,4.7
CUST-14265,4,23.1,0,4.0
CUST-14266,2,6.3,0,4.8
CUST-14267,4,5.4,0,4.6
CUST-14268,2,81.6,1,1.4
CUST-14269,4,8.8,0,4.2
CUST-14270,5,9.0,0,4.8
CUST-14271,5,16.9,0,4.3
CUST-14272,2,19.6,0,4.4
CUST-14273,1,23.8,0,4.6
CUST-14274,2,16.2,0,4.2
CUST-14275,3,19.5,0,4.7
CUST-14276,2,10.3,0,4.0
CUST-14277,6,9.5,0,4.4
CUST-14278,2,18.9,0,5.0
CUST-14279,8,73.6,4,1.8
CUST-14280,5,22.5,0,4.3
CUST-14281,8,83.5,3,2.5
CUST-14282,4,21.1,0,4.1
CUST-14283,4,13.8,0,4.0
CUST-14284,4,10.5,0,4.0
CUST-14285,6,23.4,0,3.9
CUST-14286,4,10.1,0,4.7
CUST-14287,3,3.0,0,3.9
CUST-14288,1,78.5,0,2.9
CUST-14289,5,23.8,0,4.2
CUST-14290,1,21.2,0,4.0
CUST-14291,3,12.7,0,5.0
CUST-14292,1,3.9,0,4.4
CUST-14293,7,71.2,4,2.5
CUST-14294,3,119.3,1,1.4
CUST-14295,5,22.2,0,4.0
CUST-14296,4,5.2,0,4.9
CUST-14297,2,11.1,0,4.8
CUST-14298,2,12.3,0,4.7
CUST-14299,1,19.4,0,4.0
CUST-14300,5,111.5,3,2.4
CUST-14301,4,23.4,0,4.9
CUST-14302,7,16.4,0,3.9
CUST-14303,3,12.9,0,4.4
CUST-14304,8,13.8,0,4.1
CUST-14305,2,111.8,0,2.8
CUST-14306,2,7.7,0,4.2
CUST-14307,3,22.5,0,4.7
CUST-14308,10,12.7,0,4.7
CUST-14309,4,16.4,0,5.0
CUST-14310,3,53.2,1,2.2
CUST-14311,3,69.0,2,2.6
CUST-14312,5,13.7,0,4.3
CUST-14313,3,107.3,1,1.8
CUST-14314,3,115.2,2,2.9
CUST-14315,4,17.1,0,3.9
CUST-14316,6,56.2,3,2.3
CUST-14317,3,17.3,0,4.6
CUST-14318,3,11.9,0,4.0
CUST-14319,4,68.1,1,2.1
CUST-14320,5,4.1,0,4.6
CUST-14321,1,94.6,0,2.1
CUST-14322,5,11.6,0,4.8
CUST-14323,3,101.0,2,2.1
CUST-14324,9,21.5,0,4.7
CUST-14325,6,16.7,0,4.5
CUST-14326,4,2.3,0,4.9
CUST-14327,4,7.0,0,3.9
CUST-14328,7,13.2,0,4.4
CUST-14329,7,16.3,0,5.0
CUST-14330,3,4.8,0,4.6
CUST-14331,3,18.3,0,4.4
CUST-14332,6,16.0,0,4.0
CUST-14333,2,15.0,0,3.8
CUST-14334,3,9.6,0,4.1
CUST-14335,3,93.1,0,2.0
CUST-14336,4,18.5,0,4.2
CUST-14337,4,16.5,0,4.0
CUST-14338,6,10.0,0,4.0
CUST-14339,3,19.8,0,4.4
CUST-14340,8,18.0,0,4.8
CUST-14341,2,14.9,0,4.1
CUST-14342,4,15.7,0,5.0
CUST-14343,6,7.9,0,4.8
CUST-14344,4,21.8,0,3.9
CUST-14345,4,94.7,1,2.3
CUST-14346,3,83.4,2,2.3
CUST-14347,10,22.6,0,4.2
CUST-14348,5,23.0,0,4.4
CUST-14349,3,71.6,1,1.4
CUST-14350,2,7.3,0,3.8
CUST-14351,10,9.4,0,3.8
CUST-14352,5,76.4,3,2.0
CUST-14353,1,17.6,0,4.9
CUST-14354,2,22.8,0,4.7
CUST-14355,5,22.6,0,4.0
CUST-14356,8,20.0,0,3.9
CUST-14357,6,2.4,0,4.6
CUST-14358,3,11.9,0,4.4
CUST-14359,2,6.3,0,3.8
CUST-14360,5,14.9,0,3.8
CUST-14361,7,6.6,0,3.8
CUST-14362,5,67.0,2,2.4
CUST-14363,2,66.5,1,1.4
CUST-14364,3,5.3,0,3.8
CUST-14365,4,8.1,0,4.8
CUST-14366,7,23.3,0,4.7
CUST-14367,4,23.8,0,4.3
CUST-14368,3,20.2,0,3.8
CUST-14369,6,71.9,3,1.3
CUST-14370,2,52.8,2,1.8
CUST-14371,4,79.1,2,2.2
CUST-14372,5,8.5,0,4.8
CUST-14373,4,13.9,0,4.0
CUST-14374,2,9.8,0,4.2
CUST-14375,4,23.7,0,4.7
CUST-14376,2,19.3,0,4.4
CUST-14377,3,21.1,0,3.9
CUST-14378,6,11.2,0,4.8
CUST-14379,0,4.0,0,4.4
CUST-14380,6,13.5,0,3.8
CUST-14381,5,18.4,0,5.0
CUST-14382,1,6.7,0,4.0
CUST-14383,3,12.9,0,4.9
CUST-14384,4,73.7,1,2.6
CUST-14385,5,106.8,1,1.5
CUST-14386,4,12.7,0,4.6
CUST-14387,2,17.7,0,4.4
CUST-14388,2,11.3,0,4.9
CUST-14389,4,4.2,0,5.0
CUST-14390,4,86.0,1,2.1
CUST-14391,6,59.1,1,2.7
CUST-14392,3,92.2,0,1.9
CUST-14393,8,117.3,5,2.4
CUST-14394,3,15.7,0,4.1
CUST-14395,1,23.3,0,3.9
CUST-14396,8,74.1,4,1.5
CUST-14397,9,8.2,0,4.1
CUST-14398,3,12.3,0,3.9
CUST-14399,4,118.0,1,1.5
CUST-14400,6,18.6,0,3.8
CUST-14401,7,71.0,3,2.8
